"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"264","GO:0090068",0.0379096888953352,2.70405932864949,6.88209771741181,11,17,"positive regulation of cell cycle process"
"265","GO:0031668",0.0384947474775392,2.29539295392954,9.31107338238068,14,23,"cellular response to extracellular stimulus"
"266","GO:0046394",0.0398556235601057,1.63689631881121,23.8849273721939,31,59,"carboxylic acid biosynthetic process"
"267","GO:0016053",0.0398556235601057,1.63689631881121,23.8849273721939,31,59,"organic acid biosynthetic process"
"268","GO:0034622",0.0412865393676612,1.30828804805614,76.9175627240143,89,190,"cellular protein-containing complex assembly"
"269","GO:0055086",0.0425110633905018,1.31416282548924,73.274099226561,85,181,"nucleobase-containing small molecule metabolic process"
"270","GO:0071616",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"acyl-CoA biosynthetic process"
"271","GO:0097354",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"prenylation"
"272","GO:0009066",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"aspartate family amino acid metabolic process"
"273","GO:0009081",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"branched-chain amino acid metabolic process"
"274","GO:0035384",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"thioester biosynthetic process"
"275","GO:0018342",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"protein prenylation"
"276","GO:0006378",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"mRNA polyadenylation"
"277","GO:0051205",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"protein insertion into membrane"
"278","GO:0044774",0.0431410869582832,7.36571695469407,2.42897566496887,5,6,"mitotic DNA integrity checkpoint"
"279","GO:0070585",0.0460141298048981,1.8241660899654,15.3835125448029,21,38,"protein localization to mitochondrion"
"280","GO:0072655",0.0460141298048981,1.8241660899654,15.3835125448029,21,38,"establishment of protein localization to mitochondrion"
"281","GO:0006626",0.0478263308325719,1.8456020696143,14.5738539898132,20,36,"protein targeting to mitochondrion"
